,Utilization Type,State,label_code,product_code,package_size,Year,Quarter,product_name,suppression,units_reimb,num_rx,total_amt_reimb,med_amt_reimb,nonmed_amt_reimb,qtr_begin,qtr_begin_date,Latitude,Longitude,Location,NDC,PRODUCTNDC,PRODUCTID,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,startdate,enddate
5903,FFSU,ID,52544,11,60,2016,2,KADIAN,False,1329.0,36.0,10172.5,10172.5,0.0,4/1,04/01/2016,44.2394,-114.5103,"(44.2394, -114.5103)",52544001160,52544-11,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5904,FFSU,MO,17478,450,16,2016,2,LORTAB,False,9486.0,34.0,4294.61,4294.61,0.0,4/1,04/01/2016,38.4623,-92.302,"(38.4623, -92.302)",17478045016,17478-450,17478-450_f5f39630-e597-4e13-a6a3-e670c7510d42,HUMAN PRESCRIPTION DRUG,Lortab,,Hydrocodone Bitartrate and Acetaminophen,SYRUP,ORAL,20150317,0,ANDA,ANDA040881,"Akorn, Inc.",HYDROCODONE BITARTRATE; ACETAMINOPHEN,10; 300,mg/15mL; mg/15mL,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2015-03-17,1970-01-01
5905,MCOU,LA,406,9012,76,2016,1,FENTANYL,True,,,,,,1/1,01/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",406901276,406-9012,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5906,MCOU,AZ,59011,458,10,2016,3,DILAUDID,True,,,,,,7/1,07/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",59011045810,59011-458,59011-458_0cc002bd-a7e7-0cd0-bf27-678460984ad5,HUMAN PRESCRIPTION DRUG,DILAUDID,,HYDROMORPHONE HYDROCHLORIDE,TABLET,ORAL,19560101,0,NDA,NDA019892,Purdue Pharma LP,HYDROMORPHONE HYDROCHLORIDE,8,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1956-01-01,1970-01-01
5907,MCOU,WV,50458,861,1,2016,3,NUCYNTA ER,False,1590.0,29.0,14104.73,13865.69,239.04,7/1,07/01/2016,38.468,-80.9696,"(38.468, -80.9696)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
5908,MCOU,WV,49884,764,78,2016,1,FENTANYL,True,,,,,,1/1,01/01/2016,38.468,-80.9696,"(38.468, -80.9696)",49884076478,49884-764,49884-764_d0358673-e6f2-42e2-87cb-73bfcb52c4f6,HUMAN PRESCRIPTION DRUG,Fentanyl,,Fentanyl,PATCH,TRANSDERMAL,20070820,0,ANDA,ANDA077062,Par Pharmaceutical Inc.,FENTANYL,100,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2007-08-20,1970-01-01
5909,FFSU,OK,50458,94,5,2016,1,DURAGESIC,True,,,,,,1/1,01/01/2016,35.5376,-96.9247,"(35.5376, -96.9247)",50458009405,50458-94,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5910,FFSU,WV,59011,420,10,2016,3,OXYCONTIN,False,882.0,18.0,5182.45,5182.45,0.0,7/1,07/01/2016,38.468,-80.9696,"(38.468, -80.9696)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5911,FFSU,ID,472,1030,16,2016,1,HYDROMET,True,,,,,,1/1,01/01/2016,44.2394,-114.5103,"(44.2394, -114.5103)",472103016,472-1030,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5912,FFSU,SD,59011,410,10,2016,2,OXYCONTIN,False,5462.0,101.0,17683.2,17683.2,0.0,4/1,04/01/2016,44.2853,-99.4632,"(44.2853, -99.4632)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5913,FFSU,OK,59011,460,20,2016,3,OXYCONTIN,True,,,,,,7/1,07/01/2016,35.5376,-96.9247,"(35.5376, -96.9247)",59011046020,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5914,FFSU,SD,50458,91,5,2016,2,DURAGESIC,True,,,,,,4/1,04/01/2016,44.2853,-99.4632,"(44.2853, -99.4632)",50458009105,50458-91,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5915,MCOU,TX,406,527,10,2016,2,METHADOSE,True,,,,,,4/1,04/01/2016,31.106,-97.6475,"(31.106, -97.6475)",406052710,406-527,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5916,MCOU,MN,49884,763,78,2016,1,FENTANYL,False,285.0,18.0,3282.06,3269.06,13.0,1/1,01/01/2016,45.7326,-93.9196,"(45.7326, -93.9196)",49884076378,49884-763,49884-763_d0358673-e6f2-42e2-87cb-73bfcb52c4f6,HUMAN PRESCRIPTION DRUG,Fentanyl,,Fentanyl,PATCH,TRANSDERMAL,20070820,0,ANDA,ANDA077062,Par Pharmaceutical Inc.,FENTANYL,75,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2007-08-20,1970-01-01
5917,FFSU,MN,52544,63,60,2016,1,KADIAN,True,,,,,,1/1,01/01/2016,45.7326,-93.9196,"(45.7326, -93.9196)",52544006360,52544-63,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5918,FFSU,CA,63481,818,60,2016,1,OPANA ER,True,,,,,,1/1,01/01/2016,36.17,-119.7462,"(36.17, -119.7462)",63481081860,63481-818,63481-818_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190701,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-07-01
5919,MCOU,NH,59011,410,10,2016,2,OXYCONTIN,False,2729.0,48.0,8218.95,8077.28,141.67,4/1,04/01/2016,43.4108,-71.5653,"(43.4108, -71.5653)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5920,FFSU,CA,59011,420,20,2016,3,OXYCONTIN,True,,,,,,7/1,07/01/2016,36.17,-119.7462,"(36.17, -119.7462)",59011042020,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5921,MCOU,AZ,54,3686,63,2016,1,ROXICET,True,,,,,,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",54368663,54-3686,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5922,MCOU,FL,781,7240,55,2016,3,FENTANYL,False,1153.0,128.0,16115.02,16115.02,0.0,7/1,07/01/2016,27.8333,-81.717,"(27.8333, -81.717)",781724055,781-7240,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5923,MCOU,IL,63481,817,60,2016,1,OPANA ER,True,,,,,,1/1,01/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",63481081760,63481-817,63481-817_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20191101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-11-01
5924,FFSU,AK,59011,460,10,2016,1,OXYCONTIN,False,6489.0,91.0,86239.04,83990.04,2249.0,1/1,01/01/2016,61.385,-152.2683,"(61.385, -152.2683)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5925,FFSU,TN,59011,440,10,2016,2,OXYCONTIN,False,1470.0,23.0,14708.41,14708.41,0.0,4/1,04/01/2016,35.7449,-86.7489,"(35.7449, -86.7489)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5926,FFSU,MI,63481,818,60,2016,1,OPANA ER,True,,,,,,1/1,01/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",63481081860,63481-818,63481-818_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190701,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-07-01
5927,FFSU,GA,59011,440,10,2016,1,OXYCONTIN,False,5162.0,100.0,49935.1,43942.63,5992.47,1/1,01/01/2016,32.9866,-83.6487,"(32.9866, -83.6487)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5928,MCOU,AZ,50991,578,1,2016,1,IBUDONE,True,,,,,,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",50991057801,50991-578,50991-578_9c1638e4-b634-49d1-8fc4-a187e280d82e,HUMAN PRESCRIPTION DRUG,IBUDONE,,hydrocodone bitartrate and ibuprofen,"TABLET, FILM COATED",ORAL,20061106,0,ANDA,ANDA077727,Poly Pharmaceuticals,HYDROCODONE BITARTRATE; IBUPROFEN,5; 200,mg/1; mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA],Cyclooxygenase Inhibitors [MoA],Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient],Nonsteroidal Anti-inflammatory Drug [EPC]",CII,2006-11-06,1970-01-01
5929,FFSU,TN,591,3213,72,2016,2,FENTANYL,False,980.0,92.0,11835.69,11835.69,0.0,4/1,04/01/2016,35.7449,-86.7489,"(35.7449, -86.7489)",591321372,591-3213,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5930,FFSU,NV,59011,415,20,2016,1,OXYCONTIN,True,,,,,,1/1,01/01/2016,38.4199,-117.1219,"(38.4199, -117.1219)",59011041520,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5931,MCOU,MA,50458,861,1,2016,2,NUCYNTA ER,False,678.0,15.0,5971.94,5971.94,0.0,4/1,04/01/2016,42.2373,-71.5314,"(42.2373, -71.5314)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
5932,FFSU,IN,63481,817,60,2016,1,OPANA ER,True,,,,,,1/1,01/01/2016,39.8647,-86.2604,"(39.8647, -86.2604)",63481081760,63481-817,63481-817_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20191101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-11-01
5933,FFSU,ME,60505,7010,2,2016,2,FENTANYL,True,,,,,,4/1,04/01/2016,44.6074,-69.3977,"(44.6074, -69.3977)",60505701002,60505-7010,60505-7010_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20160122,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,12,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2016-01-22,1970-01-01
5934,FFSU,OR,59011,460,10,2016,3,OXYCONTIN,True,,,,,,7/1,07/01/2016,44.5672,-122.1269,"(44.5672, -122.1269)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5935,FFSU,PA,59011,415,10,2016,1,OXYCONTIN,True,,,,,,1/1,01/01/2016,40.5773,-77.264,"(40.5773, -77.264)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5936,FFSU,MN,409,1176,30,2016,2,DEMEROL,True,,,,,,4/1,04/01/2016,45.7326,-93.9196,"(45.7326, -93.9196)",409117630,409-1176,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5937,FFSU,TN,63481,813,60,2016,1,OPANA ER,True,,,,,,1/1,01/01/2016,35.7449,-86.7489,"(35.7449, -86.7489)",63481081360,63481-813,63481-813_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190801,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,7.5,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-08-01
5938,FFSU,MO,59011,410,20,2016,2,OXYCONTIN,False,225.0,27.0,902.21,902.21,0.0,4/1,04/01/2016,38.4623,-92.302,"(38.4623, -92.302)",59011041020,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5939,FFSU,PA,59011,410,20,2016,3,OXYCONTIN,True,,,,,,7/1,07/01/2016,40.5773,-77.264,"(40.5773, -77.264)",59011041020,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5940,FFSU,AR,63459,544,28,2016,2,FENTORA,True,,,,,,4/1,04/01/2016,34.9513,-92.3809,"(34.9513, -92.3809)",63459054428,63459-544,63459-544_1b6e40c4-3ae4-4ca4-a3aa-9a674e64ed8d,HUMAN PRESCRIPTION DRUG,FENTORA,,Fentanyl,TABLET,BUCCAL; SUBLINGUAL,20061002,0,NDA,NDA021947,"Cephalon, Inc.",FENTANYL CITRATE,400,ug/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2006-10-02,1970-01-01
5941,MCOU,AZ,53014,548,1,2016,1,TUSSIONEX,True,,,,,,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",53014054801,53014-548,53014-548_0503c2c1-238b-4189-9b9c-08e712fa9313,HUMAN PRESCRIPTION DRUG,Tussionex Pennkinetic,,hydrocodone polistirex and chlorpheniramine polistirex,"SUSPENSION, EXTENDED RELEASE",ORAL,19871231,0,NDA,NDA019111,Unither Manufacturing LLC,HYDROCODONE; CHLORPHENIRAMINE,10; 8,mg/5mL; mg/5mL,"Opioid Agonist [EPC],Opioid Agonists [MoA],Histamine H1 Receptor Antagonists [MoA],Histamine-1 Receptor Antagonist [EPC]",CII,1987-12-31,1970-01-01
5942,MCOU,KS,59011,430,20,2016,1,OXYCONTIN,True,,,,,,1/1,01/01/2016,38.5111,-96.8005,"(38.5111, -96.8005)",59011043020,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5943,MCOU,UT,406,527,10,2016,1,METHADOSE,True,,,,,,1/1,01/01/2016,40.1135,-111.8535,"(40.1135, -111.8535)",406052710,406-527,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5944,MCOU,MN,59011,452,10,2016,3,DILAUDID,True,,,,,,7/1,07/01/2016,45.7326,-93.9196,"(45.7326, -93.9196)",59011045210,59011-452,59011-452_0cc002bd-a7e7-0cd0-bf27-678460984ad5,HUMAN PRESCRIPTION DRUG,DILAUDID,,HYDROMORPHONE HYDROCHLORIDE,TABLET,ORAL,19560101,0,NDA,NDA019892,Purdue Pharma LP,HYDROMORPHONE HYDROCHLORIDE,2,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1956-01-01,1970-01-01
5945,MCOU,MA,59011,460,10,2016,1,OXYCONTIN,False,12048.0,189.0,164239.18,163691.68,547.5,1/1,01/01/2016,42.2373,-71.5314,"(42.2373, -71.5314)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5946,FFSU,AR,60505,7011,2,2016,1,FENTANYL,True,,,,,,1/1,01/01/2016,34.9513,-92.3809,"(34.9513, -92.3809)",60505701102,60505-7011,60505-7011_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,25,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
5947,FFSU,NY,50458,93,5,2016,2,DURAGESIC,True,,,,,,4/1,04/01/2016,42.1497,-74.9384,"(42.1497, -74.9384)",50458009305,50458-93,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5948,MCOU,FL,50458,93,5,2016,1,DURAGESIC,True,,,,,,1/1,01/01/2016,27.8333,-81.717,"(27.8333, -81.717)",50458009305,50458-93,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5949,FFSU,LA,378,9122,98,2016,3,FENTANYL,False,175.0,19.0,1230.85,1230.85,0.0,7/1,07/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",378912298,378-9122,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5950,MCOU,FL,781,7242,55,2016,3,FENTANYL,False,353.0,36.0,2765.84,2765.84,0.0,7/1,07/01/2016,27.8333,-81.717,"(27.8333, -81.717)",781724255,781-7242,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
5951,MCOU,NJ,59011,460,10,2016,3,OXYCONTIN,False,34326.0,540.0,481176.78,473129.91,8046.87,7/1,07/01/2016,40.314,-74.5089,"(40.314, -74.5089)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5952,FFSU,KY,59011,415,10,2016,2,OXYCONTIN,True,,,,,,4/1,04/01/2016,37.669,-84.6514,"(37.669, -84.6514)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5953,FFSU,OK,59011,410,20,2016,2,OXYCONTIN,True,,,,,,4/1,04/01/2016,35.5376,-96.9247,"(35.5376, -96.9247)",59011041020,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5954,FFSU,NC,63459,541,28,2016,2,FENTORA,True,,,,,,4/1,04/01/2016,35.6411,-79.8431,"(35.6411, -79.8431)",63459054128,63459-541,63459-541_1b6e40c4-3ae4-4ca4-a3aa-9a674e64ed8d,HUMAN PRESCRIPTION DRUG,FENTORA,,Fentanyl,TABLET,BUCCAL; SUBLINGUAL,20061002,0,NDA,NDA021947,"Cephalon, Inc.",FENTANYL CITRATE,100,ug/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2006-10-02,1970-01-01
5955,FFSU,LA,59011,415,10,2016,2,OXYCONTIN,True,,,,,,4/1,04/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5956,MCOU,FL,59011,460,10,2016,3,OXYCONTIN,False,11935.0,197.0,161016.33,161016.33,0.0,7/1,07/01/2016,27.8333,-81.717,"(27.8333, -81.717)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
5957,FFSU,TN,17478,450,16,2016,2,LORTAB,True,,,,,,4/1,04/01/2016,35.7449,-86.7489,"(35.7449, -86.7489)",17478045016,17478-450,17478-450_f5f39630-e597-4e13-a6a3-e670c7510d42,HUMAN PRESCRIPTION DRUG,Lortab,,Hydrocodone Bitartrate and Acetaminophen,SYRUP,ORAL,20150317,0,ANDA,ANDA040881,"Akorn, Inc.",HYDROCODONE BITARTRATE; ACETAMINOPHEN,10; 300,mg/15mL; mg/15mL,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2015-03-17,1970-01-01
