State,State Code,County,County Code,Year,Year Code,Month,Month Code,Underlying Cause of death,Underlying Cause of death Code,Deaths,Population,Crude Rate,% of Total Deaths
Missouri,29,"St. Louis County, MO",29189,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis County, MO",29189,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis County, MO",29189,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis County, MO",29189,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis County, MO",29189,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis County, MO",29189,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis County, MO",29189,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis County, MO",29189,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis city, MO",29510,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis city, MO",29510,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis city, MO",29510,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis city, MO",29510,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Missouri,29,"St. Louis city, MO",29510,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,11,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,Not Applicable,Not Applicable,0.00%
Nevada,32,"Clark County, NV",32003,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New Hampshire,33,"Hillsborough County, NH",33011,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
New Hampshire,33,"Hillsborough County, NH",33011,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
New Hampshire,33,"Rockingham County, NH",33015,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Middlesex County, NJ",34023,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Monmouth County, NJ",34025,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Ocean County, NJ",34029,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New Mexico,35,"Bernalillo County, NM",35001,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New Mexico,35,"Bernalillo County, NM",35001,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
New York,36,"Monroe County, NY",36055,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
New York,36,"Monroe County, NY",36055,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"Nassau County, NY",36059,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Nassau County, NY",36059,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New York,36,"Nassau County, NY",36059,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
New York,36,"New York County, NY",36061,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
New York,36,"New York County, NY",36061,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"New York County, NY",36061,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
New York,36,"Queens County, NY",36081,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
North Carolina,37,"Mecklenburg County, NC",37119,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
North Carolina,37,"Mecklenburg County, NC",37119,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
North Carolina,37,"Mecklenburg County, NC",37119,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Lucas County, OH",39095,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
